CITY,SECTOR_ID,SECTOR_NAME,ENODEBID,ENODEB_NAME,EARFCN,PCI,PSS,SSS,TAC,VENDOR,LONGITUDE,LATITUDE,STYLE,AZIMUTH,HEIGHT,ELECTTILT,MECHTILT,TOTLETILT
三门峡,124730-1,三门峡陕县南沟-HLHF-2,124730,三门峡陕县南沟-HLHF,38400,163,1,54,14547,华为,111.22158,34.69143,宏站,200,38,3,0,3
三门峡,124730-2,三门峡陕县南沟-HLHF-3,124730,三门峡陕县南沟-HLHF,38400,162,0,54,14547,华为,111.22158,34.69143,宏站,320,38,3,0,3
三门峡,124731-0,三门峡陕县宜村-HLHF-1,124731,三门峡陕县宜村-HLHF,38400,456,0,152,14547,华为,111.20959,34.70993,宏站,0,38,3,1,4
三门峡,124731-1,三门峡陕县宜村-HLHF-2,124731,三门峡陕县宜村-HLHF,38400,457,1,152,14547,华为,111.20959,34.70993,宏站,120,38,3,2,5
三门峡,124731-2,三门峡陕县宜村-HLHF-3,124731,三门峡陕县宜村-HLHF,38400,458,2,152,14547,华为,111.20959,34.70993,宏站,240,38,6,1,7
三门峡,124732-0,三门峡陕县石壕二-HLHF-1,124732,三门峡陕县石壕二-HLHF,38400,350,2,116,18833,华为,111.51947,34.72075,宏站,320,38,6,6,12
三门峡,124732-1,三门峡陕县石壕二-HLHF-2,124732,三门峡陕县石壕二-HLHF,38400,349,1,116,18833,华为,111.51947,34.72075,宏站,70,38,6,6,12
三门峡,124732-2,三门峡陕县石壕二-HLHF-3,124732,三门峡陕县石壕二-HLHF,38400,348,0,116,18833,华为,111.51947,34.72075,宏站,230,38,6,8,14
三门峡,124733-0,三门峡陕县观音堂张村-HLHF-1,124733,三门峡陕县观音堂张村-HLHF,38400,17,2,5,18833,华为,111.57378,34.72972,宏站,0,38,3,0,3
三门峡,124733-1,三门峡陕县观音堂张村-HLHF-2,124733,三门峡陕县观音堂张村-HLHF,38400,15,0,5,18833,华为,111.57378,34.72972,宏站,120,38,3,1,4
三门峡,124733-2,三门峡陕县观音堂张村-HLHF-3,124733,三门峡陕县观音堂张村-HLHF,38400,16,1,5,18833,华为,111.57378,34.72972,宏站,240,38,3,1,4
三门峡,124733-3,三门峡陕县观音堂张村-HLHF-4,124733,三门峡陕县观音堂张村-HLHF,38400,14,2,4,18833,华为,111.57644,34.72063,宏站,45,11,3,0,3
三门峡,124734-0,三门峡陕县硖石车壕-HLHF-1,124734,三门峡陕县硖石车壕-HLHF,38400,312,0,104,18833,华为,111.49944,34.72318,宏站,0,30,3,2,5
三门峡,124734-1,三门峡陕县硖石车壕-HLHF-2,124734,三门峡陕县硖石车壕-HLHF,38400,313,1,104,18833,华为,111.49944,34.72318,宏站,90,30,3,2,5
三门峡,124734-2,三门峡陕县硖石车壕-HLHF-3,124734,三门峡陕县硖石车壕-HLHF,38400,314,2,104,18833,华为,111.49944,34.72318,宏站,250,30,3,2,5
三门峡,124735-0,三门峡杨家洼-HLHF-1,124735,三门峡杨家洼-HLHF,38400,470,2,156,18833,华为,111.313777,34.73737,宏站,60,43,3,5,8
三门峡,124735-1,三门峡杨家洼-HLHF-2,124735,三门峡杨家洼-HLHF,38400,468,0,156,18833,华为,111.313777,34.73737,宏站,240,43,3,3,6
三门峡,124735-2,三门峡杨家洼-HLHF-3,124735,三门峡杨家洼-HLHF,38400,469,1,156,18833,华为,111.313777,34.73737,宏站,340,43,3,4,7
三门峡,124739-0,三门峡陕县鹿马山-HLHF-1,124739,三门峡陕县鹿马山-HLHF,38400,339,0,113,14339,华为,111.44255,34.79749,宏站,0,35,3,0,3
三门峡,124739-1,三门峡陕县鹿马山-HLHF-2,124739,三门峡陕县鹿马山-HLHF,38400,340,1,113,14339,华为,111.44255,34.79749,宏站,120,35,3,0,3
三门峡,124739-2,三门峡陕县鹿马山-HLHF-3,124739,三门峡陕县鹿马山-HLHF,38400,341,2,113,14339,华为,111.44255,34.79749,宏站,240,35,3,0,3
三门峡,124741-0,三门峡陕县寨根-HLHF-1,124741,三门峡陕县寨根-HLHF,38400,302,2,100,14387,华为,111.11433,34.67689,宏站,0,30,6,3,9
三门峡,124741-1,三门峡陕县寨根-HLHF-2,124741,三门峡陕县寨根-HLHF,38400,301,1,100,14387,华为,111.11433,34.67689,宏站,120,38,3,1,4
三门峡,124741-2,三门峡陕县寨根-HLHF-3,124741,三门峡陕县寨根-HLHF,38400,300,0,100,14387,华为,111.11433,34.67689,宏站,240,38,6,2,8
三门峡,124742-0,三门峡陕县高阳山温泉度假村-HLHF-1,124742,三门峡陕县高阳山温泉度假村-HLHF,38400,173,2,57,14387,华为,111.1133056,34.71772778,宏站,0,11,3,1,4
三门峡,124742-1,三门峡陕县高阳山温泉度假村-HLHF-2,124742,三门峡陕县高阳山温泉度假村-HLHF,38400,172,1,57,14387,华为,111.1133056,34.71772778,宏站,120,11,3,1,4
三门峡,124742-2,三门峡陕县高阳山温泉度假村-HLHF-3,124742,三门峡陕县高阳山温泉度假村-HLHF,38400,171,0,57,14387,华为,111.1133056,34.71772778,宏站,240,11,3,1,4
三门峡,124742-3,三门峡陕县高阳山温泉度假村-HLHF-4,124742,三门峡陕县高阳山温泉度假村-HLHF,38400,170,2,56,14387,华为,111.11964,34.72359,宏站,65,11,3,0,3
三门峡,124743-0,三门峡灵宝岸底-HLHF-1,124743,三门峡灵宝岸底-HLHF,38400,309,0,103,14499,华为,110.898307,34.586607,宏站,0,39,3,2,5
三门峡,124743-1,三门峡灵宝岸底-HLHF-2,124743,三门峡灵宝岸底-HLHF,38400,311,2,103,14499,华为,110.898307,34.586607,宏站,120,39,3,0,3
三门峡,124743-2,三门峡灵宝岸底-HLHF-3,124743,三门峡灵宝岸底-HLHF,38400,310,1,103,14499,华为,110.898307,34.586607,宏站,210,39,3,1,4
三门峡,124744-0,三门峡灵宝西王-HLHF-1,124744,三门峡灵宝西王-HLHF,38400,65,2,21,14499,华为,110.973997,34.653969,宏站,0,43,6,1,7
三门峡,124744-1,三门峡灵宝西王-HLHF-2,124744,三门峡灵宝西王-HLHF,38400,64,1,21,14499,华为,110.973997,34.653969,宏站,150,43,3,2,5
三门峡,124744-2,三门峡灵宝西王-HLHF-3,124744,三门峡灵宝西王-HLHF,38400,63,0,21,14499,华为,110.973997,34.653969,宏站,240,30,6,3,9
三门峡,124745-0,三门峡灵宝大王村-HLHF-1,124745,三门峡灵宝大王村-HLHF,38400,331,1,110,14499,华为,110.974298,34.676478,宏站,0,43,3,1,4
三门峡,124745-1,三门峡灵宝大王村-HLHF-2,124745,三门峡灵宝大王村-HLHF,38400,330,0,110,14499,华为,110.974298,34.676478,宏站,90,30,6,3,9
三门峡,124745-2,三门峡灵宝大王村-HLHF-3,124745,三门峡灵宝大王村-HLHF,38400,332,2,110,14499,华为,110.974298,34.676478,宏站,210,43,3,1,4
三门峡,124746-0,三门峡灵宝王家嘴-HLHF-1,124746,三门峡灵宝王家嘴-HLHF,38400,476,2,158,18835,华为,110.82636,34.497435,宏站,0,43,6,4,10
三门峡,124746-1,三门峡灵宝王家嘴-HLHF-2,124746,三门峡灵宝王家嘴-HLHF,38400,474,0,158,18835,华为,110.82636,34.497435,宏站,70,43,3,2,5
三门峡,124746-2,三门峡灵宝王家嘴-HLHF-3,124746,三门峡灵宝王家嘴-HLHF,38400,475,1,158,18835,华为,110.82636,34.497435,宏站,270,43,6,4,10
三门峡,124747-0,三门峡灵宝万渡-HLHF-1,124747,三门峡灵宝万渡-HLHF,38400,485,2,161,14355,华为,110.776189,34.509123,宏站,0,33,3,1,4
三门峡,124747-1,三门峡灵宝万渡-HLHF-2,124747,三门峡灵宝万渡-HLHF,38400,483,0,161,14355,华为,110.776189,34.509123,宏站,120,33,3,1,4
三门峡,124747-2,三门峡灵宝万渡-HLHF-3,124747,三门峡灵宝万渡-HLHF,38400,484,1,161,14355,华为,110.776189,34.509123,宏站,240,33,3,1,4
三门峡,124748-0,三门峡灵宝吴家垣-HLHF-1,124748,三门峡灵宝吴家垣-HLHF,38400,301,1,100,18832,华为,110.708338,34.355302,宏站,0,43,3,2,5
三门峡,124748-1,三门峡灵宝吴家垣-HLHF-2,124748,三门峡灵宝吴家垣-HLHF,38400,302,2,100,18832,华为,110.708338,34.355302,宏站,120,43,3,2,5
三门峡,124748-2,三门峡灵宝吴家垣-HLHF-3,124748,三门峡灵宝吴家垣-HLHF,38400,300,0,100,18832,华为,110.708338,34.355302,宏站,240,43,3,2,5
三门峡,124749-0,三门峡灵宝匣里-HLHF-1,124749,三门峡灵宝匣里-HLHF,38400,228,0,76,18835,华为,110.759097,34.371525,宏站,30,48,3,2,5
三门峡,124749-1,三门峡灵宝匣里-HLHF-2,124749,三门峡灵宝匣里-HLHF,38400,229,1,76,18835,华为,110.759097,34.371525,宏站,120,48,3,1,4
三门峡,124749-2,三门峡灵宝匣里-HLHF-3,124749,三门峡灵宝匣里-HLHF,38400,230,2,76,18835,华为,110.759097,34.371525,宏站,250,48,3,2,5
三门峡,124750-0,三门峡灵宝桥上-HLHF-1,124750,三门峡灵宝桥上-HLHF,38400,441,0,147,14435,华为,110.45228,34.530693,宏站,50,20,6,3,9
三门峡,124750-1,三门峡灵宝桥上-HLHF-2,124750,三门峡灵宝桥上-HLHF,38400,443,2,147,14435,华为,110.45228,34.530693,宏站,180,20,6,2,8
三门峡,124750-2,三门峡灵宝桥上-HLHF-3,124750,三门峡灵宝桥上-HLHF,38400,442,1,147,14435,华为,110.45228,34.530693,宏站,300,30,6,3,9
三门峡,124751-0,三门峡灵宝杨家-HLHF-1,124751,三门峡灵宝杨家-HLHF,38400,33,0,11,14435,华为,110.37644,34.580545,宏站,0,48,3,3,6
三门峡,124751-1,三门峡灵宝杨家-HLHF-2,124751,三门峡灵宝杨家-HLHF,38400,34,1,11,14435,华为,110.37644,34.580545,宏站,150,48,3,5,8
三门峡,124751-2,三门峡灵宝杨家-HLHF-3,124751,三门峡灵宝杨家-HLHF,38400,35,2,11,14435,华为,110.37644,34.580545,宏站,250,48,6,6,12
三门峡,124752-0,三门峡灵宝亚武山-HLHF-1,124752,三门峡灵宝亚武山-HLHF,38400,46,1,15,14435,华为,110.428709,34.518103,宏站,0,43,3,0,3
三门峡,124752-1,三门峡灵宝亚武山-HLHF-2,124752,三门峡灵宝亚武山-HLHF,38400,45,0,15,14435,华为,110.428709,34.518103,宏站,120,43,3,2,5
三门峡,124752-2,三门峡灵宝亚武山-HLHF-3,124752,三门峡灵宝亚武山-HLHF,38400,47,2,15,14435,华为,110.428709,34.518103,宏站,240,43,3,1,4
三门峡,124753-0,三门峡灵宝西水头-HLHF-1,124753,三门峡灵宝西水头-HLHF,38400,370,1,123,18836,华为,110.9404,34.566298,宏站,5,43,3,1,4
三门峡,124753-1,三门峡灵宝西水头-HLHF-2,124753,三门峡灵宝西水头-HLHF,38400,371,2,123,18836,华为,110.9404,34.566298,宏站,125,30,6,3,9
三门峡,124753-2,三门峡灵宝西水头-HLHF-3,124753,三门峡灵宝西水头-HLHF,38400,369,0,123,18836,华为,110.9404,34.566298,宏站,230,43,3,1,4
三门峡,124754-1,三门峡灵宝卯屯-HLHF-2,124754,三门峡灵宝卯屯-HLHF,38400,15,0,5,14355,华为,110.787536,34.540126,宏站,120,43,6,3,9
三门峡,124754-2,三门峡灵宝卯屯-HLHF-3,124754,三门峡灵宝卯屯-HLHF,38400,17,2,5,14355,华为,110.787536,34.540126,宏站,240,43,6,2,8
三门峡,124755-0,三门峡灵宝武家山-HLHF-1,124755,三门峡灵宝武家山-HLHF,38400,465,0,155,18835,华为,110.83807,34.480929,宏站,350,43,6,4,10
三门峡,124755-1,三门峡灵宝武家山-HLHF-2,124755,三门峡灵宝武家山-HLHF,38400,466,1,155,18835,华为,110.83807,34.480929,宏站,80,30,6,3,9
三门峡,124755-2,三门峡灵宝武家山-HLHF-3,124755,三门峡灵宝武家山-HLHF,38400,467,2,155,18835,华为,110.83807,34.480929,宏站,220,43,3,0,3
三门峡,124756-0,三门峡灵宝北朝-HLHF-1,124756,三门峡灵宝北朝-HLHF,38400,59,2,19,14499,华为,111.011224,34.669992,宏站,330,30,6,3,9
三门峡,124756-1,三门峡灵宝北朝-HLHF-2,124756,三门峡灵宝北朝-HLHF,38400,57,0,19,14499,华为,111.011224,34.669992,宏站,120,43,6,3,9
三门峡,124756-2,三门峡灵宝北朝-HLHF-3,124756,三门峡灵宝北朝-HLHF,38400,58,1,19,14499,华为,111.011224,34.669992,宏站,280,43,3,2,5
三门峡,124757-0,三门峡灵宝湾底-HLHF-1,124757,三门峡灵宝湾底-HLHF,38400,379,1,126,14499,华为,110.914003,34.563074,宏站,30,48,3,1,4
三门峡,124757-1,三门峡灵宝湾底-HLHF-2,124757,三门峡灵宝湾底-HLHF,38400,378,0,126,14499,华为,110.914003,34.563074,宏站,150,48,3,1,4
三门峡,124757-2,三门峡灵宝湾底-HLHF-3,124757,三门峡灵宝湾底-HLHF,38400,380,2,126,14499,华为,110.914003,34.563074,宏站,210,48,3,1,4
三门峡,124758-0,三门峡灵宝北泉村-HLHF-1,124758,三门峡灵宝北泉村-HLHF,38400,420,0,140,14499,华为,110.914873,34.583922,宏站,10,43,3,1,4
三门峡,124758-1,三门峡灵宝北泉村-HLHF-2,124758,三门峡灵宝北泉村-HLHF,38400,422,2,140,14499,华为,110.914873,34.583922,宏站,170,43,3,1,4
三门峡,124758-2,三门峡灵宝北泉村-HLHF-3,124758,三门峡灵宝北泉村-HLHF,38400,421,1,140,14499,华为,110.914873,34.583922,宏站,280,43,3,0,3
三门峡,124759-0,三门峡灵宝马谢-HLHF-1,124759,三门峡灵宝马谢-HLHF,38400,292,1,97,14387,华为,111.02346,34.719854,宏站,30,43,6,2,8
三门峡,124759-1,三门峡灵宝马谢-HLHF-2,124759,三门峡灵宝马谢-HLHF,38400,293,2,97,14387,华为,111.02346,34.719854,宏站,140,30,6,3,9
三门峡,124759-2,三门峡灵宝马谢-HLHF-3,124759,三门峡灵宝马谢-HLHF,38400,291,0,97,14387,华为,111.02346,34.719854,宏站,230,43,6,3,9
三门峡,124760-0,三门峡灵宝南阳村-HLHF-1,124760,三门峡灵宝南阳村-HLHF,38400,216,0,72,14499,华为,110.95553,34.652333,宏站,0,30,3,3,6
三门峡,124760-1,三门峡灵宝南阳村-HLHF-2,124760,三门峡灵宝南阳村-HLHF,38400,218,2,72,14499,华为,110.95553,34.652333,宏站,160,38,3,2,5
三门峡,124760-2,三门峡灵宝南阳村-HLHF-3,124760,三门峡灵宝南阳村-HLHF,38400,217,1,72,14499,华为,110.95553,34.652333,宏站,265,38,3,2,5
三门峡,124761-0,三门峡灵宝大王二-HLHF-1,124761,三门峡灵宝大王二-HLHF,38400,8,2,2,18836,华为,111.028601,34.651949,宏站,300,43,3,0,3
三门峡,124761-1,三门峡灵宝大王二-HLHF-2,124761,三门峡灵宝大王二-HLHF,38400,7,1,2,18836,华为,111.028601,34.651949,宏站,90,43,3,1,4
三门峡,124761-2,三门峡灵宝大王二-HLHF-3,124761,三门峡灵宝大王二-HLHF,38400,6,0,2,18836,华为,111.028601,34.651949,宏站,180,43,3,0,3
三门峡,124762-0,三门峡灵宝开方口-HLHF-1,124762,三门峡灵宝开方口-HLHF,38400,425,2,141,18835,华为,110.909585,34.486931,宏站,40,48,3,0,3
三门峡,124762-1,三门峡灵宝开方口-HLHF-2,124762,三门峡灵宝开方口-HLHF,38400,423,0,141,18835,华为,110.909585,34.486931,宏站,140,48,3,0,3
三门峡,124762-2,三门峡灵宝开方口-HLHF-3,124762,三门峡灵宝开方口-HLHF,38400,424,1,141,18835,华为,110.909585,34.486931,宏站,310,48,3,0,3
三门峡,124763-0,三门峡灵宝吉家湾-HLHF-1,124763,三门峡灵宝吉家湾-HLHF,38400,373,1,124,18836,华为,110.99408,34.649528,宏站,80,28,3,1,4
三门峡,124763-1,三门峡灵宝吉家湾-HLHF-2,124763,三门峡灵宝吉家湾-HLHF,38400,374,2,124,18836,华为,110.99408,34.649528,宏站,220,30,6,3,9
三门峡,124763-2,三门峡灵宝吉家湾-HLHF-3,124763,三门峡灵宝吉家湾-HLHF,38400,372,0,124,18836,华为,110.99408,34.649528,宏站,330,28,3,1,4
三门峡,124764-0,三门峡灵宝官庄原-HLHF-1,124764,三门峡灵宝官庄原-HLHF,38400,324,0,108,14499,华为,110.940097,34.623745,宏站,0,30,6,3,9
三门峡,124764-1,三门峡灵宝官庄原-HLHF-2,124764,三门峡灵宝官庄原-HLHF,38400,325,1,108,14499,华为,110.940097,34.623745,宏站,120,30,6,3,9
三门峡,124764-2,三门峡灵宝官庄原-HLHF-3,124764,三门峡灵宝官庄原-HLHF,38400,326,2,108,14499,华为,110.940097,34.623745,宏站,240,30,6,3,9
三门峡,124765-0,三门峡灵宝运头-HLHF-1,124765,三门峡灵宝运头-HLHF,38400,98,2,32,18832,华为,110.68954,34.31149,宏站,330,43,3,2,5
三门峡,124765-1,三门峡灵宝运头-HLHF-2,124765,三门峡灵宝运头-HLHF,38400,96,0,32,18832,华为,110.68954,34.31149,宏站,100,30,6,3,9
三门峡,124765-2,三门峡灵宝运头-HLHF-3,124765,三门峡灵宝运头-HLHF,38400,97,1,32,18832,华为,110.68954,34.31149,宏站,230,43,3,0,3
三门峡,124766-0,三门峡灵宝水泉源-HLHF-1,124766,三门峡灵宝水泉源-HLHF,38400,451,1,150,14499,华为,110.813902,34.557977,宏站,30,30,6,3,9
三门峡,124766-2,三门峡灵宝水泉源-HLHF-3,124766,三门峡灵宝水泉源-HLHF,38400,450,0,150,14499,华为,110.813902,34.557977,宏站,240,30,6,3,9
三门峡,124767-0,三门峡灵宝贾村一-HLHF-1,124767,三门峡灵宝贾村一-HLHF,38400,71,2,23,14355,华为,110.736636,34.529531,宏站,0,48,6,1,7
三门峡,124767-1,三门峡灵宝贾村一-HLHF-2,124767,三门峡灵宝贾村一-HLHF,38400,69,0,23,14355,华为,110.736636,34.529531,宏站,120,48,3,2,5
三门峡,124767-2,三门峡灵宝贾村一-HLHF-3,124767,三门峡灵宝贾村一-HLHF,38400,70,1,23,14355,华为,110.736636,34.529531,宏站,240,48,3,2,5
三门峡,124768-0,三门峡灵宝纪家庄-HLHF-1,124768,三门峡灵宝纪家庄-HLHF,38400,461,2,153,14499,华为,110.832811,34.557156,宏站,0,43,3,2,5
三门峡,124768-1,三门峡灵宝纪家庄-HLHF-2,124768,三门峡灵宝纪家庄-HLHF,38400,460,1,153,14499,华为,110.832811,34.557156,宏站,120,43,6,4,10
三门峡,124768-2,三门峡灵宝纪家庄-HLHF-3,124768,三门峡灵宝纪家庄-HLHF,38400,459,0,153,14499,华为,110.832811,34.557156,宏站,240,43,6,4,10
三门峡,124769-0,三门峡灵宝辛庄-HLHF-1,124769,三门峡灵宝辛庄-HLHF,38400,247,1,82,14499,华为,110.860676,34.571947,宏站,40,23,3,0,3
三门峡,124769-1,三门峡灵宝辛庄-HLHF-2,124769,三门峡灵宝辛庄-HLHF,38400,248,2,82,14499,华为,110.860676,34.571947,宏站,180,23,3,0,3
三门峡,124769-2,三门峡灵宝辛庄-HLHF-3,124769,三门峡灵宝辛庄-HLHF,38400,246,0,82,14499,华为,110.860676,34.571947,宏站,260,23,3,0,3
三门峡,124770-0,三门峡灵宝钟社-HLHF-1,124770,三门峡灵宝钟社-HLHF,38400,240,0,80,14355,华为,110.689954,34.500101,宏站,0,23,3,1,4
三门峡,124770-1,三门峡灵宝钟社-HLHF-2,124770,三门峡灵宝钟社-HLHF,38400,242,2,80,14355,华为,110.689954,34.500101,宏站,120,23,3,2,5
三门峡,124770-2,三门峡灵宝钟社-HLHF-3,124770,三门峡灵宝钟社-HLHF,38400,241,1,80,14355,华为,110.689954,34.500101,宏站,240,23,3,2,5
三门峡,124771-0,三门峡灵宝庙底-HLHF-1,124771,三门峡灵宝庙底-HLHF,38400,333,0,111,14355,华为,110.701307,34.544135,宏站,30,30,6,3,9
三门峡,124771-1,三门峡灵宝庙底-HLHF-2,124771,三门峡灵宝庙底-HLHF,38400,334,1,111,14355,华为,110.701307,34.544135,宏站,80,48,3,1,4
三门峡,124771-2,三门峡灵宝庙底-HLHF-3,124771,三门峡灵宝庙底-HLHF,38400,335,2,111,14355,华为,110.701307,34.544135,宏站,280,48,3,1,4
三门峡,124772-0,三门峡灵宝小寨-HLHF-1,124772,三门峡灵宝小寨-HLHF,38400,457,1,152,14355,华为,110.73382,34.514478,宏站,65,43,6,1,7
三门峡,124772-1,三门峡灵宝小寨-HLHF-2,124772,三门峡灵宝小寨-HLHF,38400,456,0,152,14355,华为,110.73382,34.514478,宏站,165,43,3,2,5
三门峡,124772-2,三门峡灵宝小寨-HLHF-3,124772,三门峡灵宝小寨-HLHF,38400,458,2,152,14355,华为,110.73382,34.514478,宏站,305,43,3,2,5
三门峡,124773-0,三门峡灵宝变电所-HLHF-1,124773,三门峡灵宝变电所-HLHF,38400,202,1,67,14499,华为,110.852909,34.552651,宏站,350,28,6,8,14
三门峡,124773-1,三门峡灵宝变电所-HLHF-2,124773,三门峡灵宝变电所-HLHF,38400,201,0,67,14499,华为,110.852909,34.552651,宏站,150,28,6,2,8
三门峡,124773-2,三门峡灵宝变电所-HLHF-3,124773,三门峡灵宝变电所-HLHF,38400,203,2,67,14499,华为,110.852909,34.552651,宏站,240,28,6,4,10
三门峡,124774-0,三门峡灵宝涧沟村-HLHF-1,124774,三门峡灵宝涧沟村-HLHF,38400,130,1,43,18835,华为,110.696793,34.465795,宏站,30,43,6,2,8
三门峡,124774-1,三门峡灵宝涧沟村-HLHF-2,124774,三门峡灵宝涧沟村-HLHF,38400,131,2,43,18835,华为,110.696793,34.465795,宏站,130,43,6,4,10
三门峡,124774-2,三门峡灵宝涧沟村-HLHF-3,124774,三门峡灵宝涧沟村-HLHF,38400,129,0,43,18835,华为,110.696793,34.465795,宏站,270,43,6,4,10
三门峡,124775-0,三门峡灵宝鑫鹏石化-HLHF-1,124775,三门峡灵宝鑫鹏石化-HLHF,38400,429,0,143,14499,华为,110.87986,34.550007,宏站,0,23,6,2,8
三门峡,124775-1,三门峡灵宝鑫鹏石化-HLHF-2,124775,三门峡灵宝鑫鹏石化-HLHF,38400,430,1,143,14499,华为,110.87986,34.550007,宏站,150,23,6,2,8
三门峡,124775-2,三门峡灵宝鑫鹏石化-HLHF-3,124775,三门峡灵宝鑫鹏石化-HLHF,38400,431,2,143,14499,华为,110.87986,34.550007,宏站,260,23,6,2,8
三门峡,124776-0,三门峡灵宝西留-HLHF-1,124776,三门峡灵宝西留-HLHF,38400,126,0,42,14499,华为,110.904871,34.600182,宏站,40,23,6,1,7
三门峡,124776-1,三门峡灵宝西留-HLHF-2,124776,三门峡灵宝西留-HLHF,38400,128,2,42,14499,华为,110.904871,34.600182,宏站,160,23,6,1,7
三门峡,124776-2,三门峡灵宝西留-HLHF-3,124776,三门峡灵宝西留-HLHF,38400,127,1,42,14499,华为,110.904871,34.600182,宏站,280,30,6,3,9
三门峡,124777-0,三门峡灵宝稠桑-HLHF-1,124777,三门峡灵宝稠桑-HLHF,38400,170,2,56,14499,华为,110.875545,34.637051,宏站,60,48,3,1,4
三门峡,124779-0,三门峡灵宝呼沱营-HLHF-1,124779,三门峡灵宝呼沱营-HLHF,38400,270,0,90,14499,华为,110.776118,34.595331,宏站,0,28,3,1,4
三门峡,124779-1,三门峡灵宝呼沱营-HLHF-2,124779,三门峡灵宝呼沱营-HLHF,38400,272,2,90,14499,华为,110.776118,34.595331,宏站,120,28,3,1,4
三门峡,124779-2,三门峡灵宝呼沱营-HLHF-3,124779,三门峡灵宝呼沱营-HLHF,38400,271,1,90,14499,华为,110.776118,34.595331,宏站,240,28,3,1,4
三门峡,124780-0,三门峡灵宝东丘-HLHF-1,124780,三门峡灵宝东丘-HLHF,38400,147,0,49,14499,华为,110.785678,34.584326,宏站,0,43,3,0,3
三门峡,124780-1,三门峡灵宝东丘-HLHF-2,124780,三门峡灵宝东丘-HLHF,38400,149,2,49,14499,华为,110.785678,34.584326,宏站,95,43,3,2,5
